MapCode,SpeciesName,CohortAge,CohortBiomass
15439,pinustro,50,656
15439,queralba,50,509
15439,queralba,75,892
15439,querprin,50,1955
15439,querrubr,50,3273
15441,acerrubr,50,3168
15441,fraxamer,50,11071
15441,ulmuamer,25,653
15442,acerrubr,75,916
15442,acerrubr,100,2048
15442,acersacc,100,1285
15442,betualle,75,817
15442,thujocci,50,301
15442,tsugcana,50,2037
15442,tsugcana,75,4028
15442,tsugcana,100,6448
15443,acerrubr,50,265
15443,acersacc,25,558
15443,acersacc,50,817
15443,betualle,25,397
15443,betupapy,50,401
15443,fraxamer,50,1017
15443,pinustro,50,9588
15443,pinustro,75,2739
15444,pinustro,50,4206
15444,pinustro,75,3233
15444,queralba,50,1303
15444,querprin,50,3901
15444,querrubr,25,721
15444,querrubr,50,757
15444,tsugcana,50,3581
15445,acerrubr,50,623
15445,acerrubr,75,1319
15445,acersacc,50,2179
15445,acersacc,75,9322
15445,betualle,50,2757
15445,fraxamer,75,1152
15445,tiliamer,75,789
15445,tsugcana,25,679
15445,tsugcana,50,3390
15445,tsugcana,75,713
15446,acersacc,50,1148
15446,acersacc,75,2623
15446,betualle,50,914
15446,betualle,75,3847
15446,betulent,50,2725
15446,betulent,75,721
15446,betupapy,75,1267
15446,fraxamer,50,637
15446,fraxamer,75,945
15446,fraxamer,100,572
15446,tsugcana,50,3330
15446,tsugcana,75,494
15447,abiebals,25,514
15447,acerrubr,50,2518
15447,acerrubr,75,1661
15447,acersacc,50,972
15447,betualle,50,1217
15447,fagugran,50,2540
15447,fraxamer,75,1739
15447,picerube,50,1244
15447,prunsero,50,892
15447,tsugcana,50,5015
15447,tsugcana,75,1084
15448,betulent,25,454
15448,pinustro,50,580
15448,pinustro,75,4059
15448,querrubr,50,1178
15448,quervelu,50,1625
15448,tsugcana,50,7330
15448,tsugcana,75,9443
15449,acerrubr,25,377
15449,acersacc,50,2158
15449,acersacc,75,2884
15449,betualle,25,259
15449,betualle,50,1464
15449,fagugran,25,1061
15449,fagugran,50,1158
15450,acersacc,50,1757
15450,acersacc,75,5969
15450,acersacc,100,1792
15450,fagugran,25,286
15450,fagugran,50,2362
15450,fraxamer,25,258
15450,ostrvirg,25,796
15451,acerrubr,50,2783
15451,fraxamer,50,2313
15451,pinustro,50,5283
15451,poputrem,50,6000
15452,acerrubr,50,4170
15452,pinustro,50,2993
15452,ulmuamer,25,705
15453,acerrubr,50,5650
15453,acerrubr,75,1262
15453,fraxnigr,50,396
15453,pinustro,50,772
15453,pinustro,75,4359
15453,poputrem,100,2835
15453,tsugcana,50,841
15454,acerrubr,50,459
15454,acerrubr,75,1892
15454,fraxamer,25,960
15454,fraxamer,50,2325
15454,fraxamer,75,320
15454,pinustro,75,1046
15454,poputrem,75,4700
15455,acerrubr,50,1377
15455,acerrubr,75,2163
15455,acersacc,75,761
15455,betulent,25,267
15455,betulent,50,607
15455,betulent,75,669
15455,betupapy,25,339
15455,fagugran,50,689
15455,ostrvirg,25,834
15455,ostrvirg,50,285
15455,pinustro,50,887
15455,pinustro,75,1859
15455,tsugcana,25,268
15455,tsugcana,50,1976
15457,fraxamer,50,4368
15459,acerrubr,100,978
15459,fraxamer,75,395
15459,fraxamer,100,985
15459,ostrvirg,50,311
15459,tsugcana,50,1067
15459,tsugcana,75,768
15461,acerrubr,50,991
15461,ostrvirg,25,624
15461,pinustro,50,674
15461,pinustro,75,13213
15461,tsugcana,25,849
15461,tsugcana,50,4341
15462,acerrubr,50,5949
15462,fraxamer,50,11258
15462,picerube,25,958
15463,acerrubr,50,3129
15463,piceglau,50,1276
15464,acerrubr,50,1096
15464,pinurigi,75,1288
15464,pinustro,50,1128
15464,queralba,50,1200
15464,queralba,75,1348
15464,quercocc,50,1139
15464,quercocc,75,2704
15464,querprin,50,2512
15464,querprin,75,916
15464,querrubr,50,1937
15464,querrubr,75,1227
15464,quervelu,50,903
15464,quervelu,75,1810
15465,acerrubr,50,763
15465,acersacc,50,515
15465,betualle,50,1742
15465,betupapy,25,206
15465,betupapy,50,757
15465,fraxamer,50,1041
15465,pinustro,75,5039
15465,thujocci,50,466
15465,tiliamer,25,780
15465,tiliamer,50,608
15465,tsugcana,25,426
15466,betulent,25,6704
15466,betulent,50,6074
15466,tsugcana,50,5425
15466,ulmuamer,25,3454
15468,acerrubr,25,1275
15468,acerrubr,50,2171
15468,acersacc,50,1597
15468,betupapy,50,1650
15468,fagugran,25,458
15468,fagugran,50,2927
15468,fraxamer,50,1122
15468,popugran,50,585
15469,abiebals,25,353
15469,acerrubr,50,1283
15469,acerrubr,75,1352
15469,acersacc,25,364
15469,acersacc,50,350
15469,acersacc,75,1482
15469,betupapy,50,1289
15469,fagugran,25,497
15469,fagugran,50,761
15469,pinustro,50,1475
15469,popugran,50,1303
15469,popugran,75,364
15469,popugran,100,3625
15469,poputrem,100,2707
15469,querrubr,25,992
15469,thujocci,50,390
15469,tsugcana,50,681
15475,acersacc,50,690
15475,acersacc,75,2253
15475,betualle,75,2400
15475,betualle,100,2028
15475,betualle,125,2399
15475,fagugran,50,451
15475,picerube,50,625
15475,picerube,75,777
15476,abiebals,50,767
15476,acerrubr,25,779
15476,acerrubr,50,230
15476,betualle,25,1211
15476,betualle,50,1286
15476,fraxnigr,50,234
15476,picerube,50,1735
15476,poputrem,50,221
15476,prunsero,50,2027
15478,abiebals,25,715
15478,abiebals,50,565
15478,acerrubr,25,155
15478,acerrubr,50,862
15478,betupapy,25,767
15478,fraxamer,50,249
15478,prunsero,50,366
15478,querrubr,50,682
15479,acerrubr,50,2071
15479,fagugran,25,2355
15479,pinustro,75,21784
15481,acersacc,50,1039
15481,acersacc,75,1208
15481,fagugran,50,2717
15481,fagugran,75,1480
15481,fraxamer,100,407
15482,acerrubr,100,1939
15482,acersacc,75,1623
15482,betualle,100,598
15482,fagugran,25,709
15482,fagugran,50,1705
15482,fraxamer,75,349
15483,acerrubr,50,2750
15483,acerrubr,75,744
15483,fagugran,50,1911
15483,fagugran,75,429
15483,querrubr,75,7741
15483,querrubr,100,10238
15483,tsugcana,25,407
15485,acerrubr,50,859
15485,fraxamer,25,894
15485,pinuresi,50,2517
15485,poputrem,50,2630
15485,querrubr,50,1040
15489,acerrubr,50,1865
15489,acerrubr,75,5591
15489,betulent,50,1079
15489,pinustro,50,757
15489,pinustro,75,486
15489,popugran,75,4574
15489,queralba,75,1485
15489,querrubr,25,445
15489,querrubr,50,878
15489,querrubr,75,3520
15492,acerrubr,50,1875
15492,betualle,25,1491
15492,betulent,25,974
15492,fraxamer,50,5516
15492,querrubr,50,7338
15494,acersacc,25,1355
15494,acersacc,50,391
15494,betualle,25,955
15494,fagugran,25,1649
15494,fraxamer,50,635
15494,ostrvirg,25,631
15494,prunsero,50,8176
15496,acerrubr,75,1208
15496,acerrubr,100,5759
15496,acersacc,50,595
15496,betualle,75,1401
15496,betualle,100,878
15496,fagugran,50,873
15496,prunsero,75,3293
15496,querrubr,100,6156
15496,tsugcana,50,1301
15496,tsugcana,75,649
15500,abiebals,50,942
15500,acerrubr,25,257
15500,acerrubr,50,2031
15500,acerrubr,75,2231
15500,acersacc,50,540
15500,betupapy,50,1189
15500,fagugran,50,246
15500,fraxamer,75,907
15500,ostrvirg,50,272
15500,pinustro,50,261
15500,prunsero,50,741
15500,ulmuamer,50,733
15502,acerrubr,50,3239
15502,acersacc,25,827
15502,acersacc,50,698
15502,acersacc,75,569
15502,betupapy,50,1967
15502,fagugran,75,1674
15502,fraxamer,50,1382
15502,fraxamer,75,1668
15502,ostrvirg,25,2159
15502,pinuresi,75,1277
15502,pinustro,100,4933
15508,abiebals,25,124
15508,abiebals,50,973
15508,abiebals,75,532
15508,betupapy,25,167
15508,piceglau,50,170
15508,pinustro,50,139
15513,abiebals,25,562
15513,abiebals,50,4003
15513,acerrubr,50,1164
15513,picerube,50,626
15513,picerube,75,3020
15513,thujocci,50,1406
15513,tsugcana,50,1383
15517,acerrubr,75,5817
15517,acerrubr,100,3114
15517,tsugcana,50,1750
15517,tsugcana,75,11226
15517,tsugcana,100,12446
15519,betualle,50,327
15519,betualle,75,762
15519,betualle,125,2302
15519,fagugran,50,785
15519,picerube,25,501
15519,picerube,50,1753
15519,picerube,75,1765
15519,tsugcana,75,9747
15522,acerrubr,75,1638
15522,picerube,75,1632
15522,prunsero,100,5735
15522,tsugcana,50,2698
15522,tsugcana,75,5887
15523,acersacc,50,2606
15523,acersacc,75,12801
15523,betualle,50,1587
15523,fagugran,25,967
15523,fagugran,50,1800
15523,fraxamer,75,1574
15523,tsugcana,50,2926
15523,tsugcana,75,5739
15529,acerrubr,50,1699
15529,acerrubr,75,3955
15529,acerrubr,100,1074
15529,acersacc,75,3003
15529,fagugran,25,618
15529,fagugran,50,1535
15529,fagugran,75,995
15529,fraxamer,50,366
15529,ostrvirg,25,744
15529,quervelu,75,834
15529,quervelu,100,1614
15539,abiebals,25,281
15539,betualle,50,548
15539,betupapy,50,2846
15539,picerube,50,2698
15539,thujocci,50,2885
15539,tsugcana,50,5970
15539,tsugcana,75,1345
15547,acerrubr,50,2159
15547,betualle,50,3892
15547,picerube,50,8371
15550,acerrubr,50,2527
15550,acerrubr,75,7845
15550,betualle,50,858
15550,betualle,75,1284
15550,fagugran,25,866
15550,fagugran,50,1017
15550,picerube,75,1636
15551,abiebals,50,362
15551,acerrubr,75,3491
15551,betualle,75,4990
15551,fagugran,50,1868
15551,fagugran,75,426
15551,picerube,75,2002
15551,tsugcana,50,2773
15551,tsugcana,75,2437
15555,acerrubr,50,1463
15555,fraxamer,50,817
15555,pinustro,50,2755
15555,prunsero,50,1869
15556,acerrubr,50,1361
15556,acerrubr,75,6466
15556,acersacc,25,695
15556,acersacc,50,544
15556,fagugran,75,3382
15556,fraxamer,50,769
15556,fraxamer,75,443
15556,querrubr,100,4155
15556,tsugcana,50,920
15559,acerrubr,50,2717
15559,fagugran,25,584
15559,fagugran,50,3728
15559,fraxamer,25,820
15559,fraxamer,75,11778
15559,ostrvirg,50,618
15561,acerrubr,25,397
15561,acerrubr,50,5499
15561,acerrubr,75,2887
15561,fagugran,25,1900
15561,fagugran,50,1371
15561,fagugran,75,970
15561,querrubr,50,4563
15561,querrubr,75,9851
15561,tsugcana,25,367
15562,acerrubr,25,95
15562,acerrubr,50,448
15571,abiebals,50,3587
15571,acerrubr,50,7667
15571,acerrubr,75,3745
15571,larilari,50,669
15571,picemari,25,678
15571,thujocci,25,715
15574,abiebals,50,983
15574,betualle,50,1367
15574,betualle,75,2584
15574,betualle,100,1924
15574,picerube,50,466
15574,tsugcana,75,3646
15574,tsugcana,100,3591
15576,acerrubr,50,389
15576,acerrubr,75,4277
15576,acerrubr,100,4097
15576,betualle,50,732
15576,betualle,75,969
15576,betualle,100,804
15576,fagugran,50,371
15576,picerube,50,2000
15576,picerube,75,1668
15578,abiebals,25,364
15578,abiebals,75,879
15578,acerrubr,50,2877
15578,acerrubr,75,6884
15578,fagugran,50,1394
15578,picerube,50,3416
15585,acerrubr,50,1432
15585,betualle,50,468
15585,fagugran,25,561
15585,picerube,50,1057
15585,tsugcana,50,4968
15585,tsugcana,75,15591
15586,acerrubr,50,514
15586,acersacc,50,1968
15586,betualle,50,733
15586,fagugran,25,765
15586,fagugran,50,4575
15586,fagugran,75,3291
15590,acersacc,75,2927
15590,betualle,50,1329
15590,betualle,75,1528
15590,fagugran,50,690
15590,fagugran,75,4378
15590,fraxamer,75,835
15590,tiliamer,50,330
15590,tsugcana,50,970
15590,tsugcana,75,777
15594,acersacc,25,3390
15594,acersacc,50,2488
15594,ostrvirg,25,7790
15595,acerrubr,50,3197
15595,pinustro,50,2188
15595,pinustro,75,8612
15595,prunsero,50,3420
15595,prunsero,75,14619
15597,acerrubr,50,1482
15597,acerrubr,75,3918
15597,betualle,25,492
15597,betualle,50,724
15597,betulent,75,1316
15597,pinustro,50,841
15597,pinustro,75,5270
15597,prunsero,75,2190
15597,tsugcana,50,620
15597,tsugcana,75,1715
15598,acerrubr,25,383
15598,acerrubr,50,10571
15598,acerrubr,75,8010
15598,fraxamer,75,1534
15598,pinustro,25,362
15598,popugran,75,1488
15598,poputrem,75,1272
15598,prunsero,50,643
15598,prunsero,75,984
15599,acersacc,50,713
15599,acersacc,75,5777
15599,tsugcana,50,18277
15600,fraxamer,25,408
15600,fraxamer,50,1001
15600,poputrem,25,678
15600,poputrem,50,1347
15600,prunsero,50,1086
15601,acerrubr,25,2203
15601,acerrubr,50,1406
15604,abiebals,50,433
15604,abiebals,75,2113
15604,acerrubr,75,1453
15604,fraxamer,75,197
15604,fraxnigr,50,1702
15604,fraxnigr,75,1197
15604,thujocci,50,1418
15604,thujocci,75,598
15612,acerrubr,50,703
15612,acerrubr,75,1065
15612,picerube,50,8836
15612,picerube,75,1220
15613,abiebals,50,1454
15613,abiebals,75,1167
15613,acerrubr,25,330
15613,betualle,50,598
15613,betualle,75,3644
15613,picerube,50,526
15613,picerube,75,2016
15613,prunsero,50,226
15613,prunsero,75,1424
15613,tsugcana,25,214
15614,acerrubr,75,2484
15614,acerrubr,100,558
15614,tsugcana,50,1266
15614,tsugcana,75,3047
15615,acersacc,25,1233
15615,betualle,25,497
15615,fagugran,25,301
15615,fagugran,50,479
15615,prunsero,50,647
15615,tsugcana,25,653
15615,tsugcana,50,2012
15616,acerrubr,50,9000
15616,acerrubr,75,1186
15616,acersacc,25,1058
15616,fagugran,25,1750
15616,pinustro,75,8227
15616,prunsero,50,1812
15616,prunsero,75,3542
15617,acerrubr,75,5645
15617,acersacc,50,3741
15617,acersacc,75,4429
15617,acersacc,100,2892
15617,betualle,75,2345
15617,fagugran,25,425
15617,fraxamer,50,946
15617,tiliamer,50,406
15617,tiliamer,100,1384
15617,tsugcana,25,408
15617,tsugcana,50,2282
15617,tsugcana,75,962
15618,acerrubr,50,2602
15618,acerrubr,75,3108
15618,acerrubr,100,5459
15618,betualle,50,656
15618,fagugran,50,2139
15618,prunsero,50,915
15618,prunsero,75,10662
15618,querrubr,75,763
15618,tsugcana,50,4371
15618,tsugcana,75,5732
15619,acersacc,50,3778
15619,prunsero,50,622
15621,acerrubr,50,3458
15621,betualle,25,600
15621,fraxamer,25,865
15621,fraxamer,50,2141
15621,poputrem,50,1586
15621,prunsero,50,2633
15621,tsugcana,50,613
15623,fraxamer,25,3766
15623,fraxamer,50,1128
15625,acersacc,50,2030
15625,betulent,25,530
15625,betulent,50,3671
15625,betulent,75,1858
15625,fraxamer,75,305
15625,poputrem,75,1139
15625,tsugcana,25,319
15625,tsugcana,50,1145
15625,tsugcana,75,4008
15626,acersacc,25,1340
15626,acersacc,50,13566
15626,acersacc,75,18454
15626,betulent,50,944
15626,prunsero,50,6711
15627,fraxamer,50,1056
15627,pinuresi,50,5079
15627,pinuresi,75,1974
15627,poputrem,25,271
15628,acerrubr,50,1922
15628,fraxamer,25,1177
15628,fraxamer,50,6835
15628,pinustro,25,482
15628,popugran,50,2923
15629,ostrvirg,25,5226
15629,pinustro,75,7027
15629,tiliamer,50,4299
15629,tiliamer,75,7886
15631,acerrubr,50,453
15631,acersacc,50,4758
15631,acersacc,75,2488
15631,betualle,50,200
15631,fagugran,25,1548
15631,fraxamer,50,1346
15631,fraxnigr,25,618
15631,fraxnigr,50,896
15631,ostrvirg,25,864
15631,popugran,50,1318
15631,querrubr,50,612
15631,thujocci,25,207
15631,tsugcana,25,1718
15631,tsugcana,50,872
15637,acerrubr,50,1721
15637,acersacc,25,259
15637,pinustro,50,10230
15637,poputrem,50,211
15637,prunsero,50,3638
15638,acerrubr,50,4960
15638,acerrubr,75,2010
15638,acerrubr,100,3562
15638,betualle,50,1438
15638,fagugran,25,726
15640,acerrubr,50,1061
15640,acersacc,25,307
15640,acersacc,50,3500
15640,acersacc,75,2332
15640,acersacc,100,4452
15640,fagugran,25,1137
15640,fagugran,50,219
15640,fraxamer,100,1810
15640,ostrvirg,25,558
15640,ostrvirg,50,229
15641,betupopu,25,1633
15641,pinuresi,50,2644
15641,pinustro,50,479
15641,pinustro,75,2943
15641,prunsero,50,3251
15642,abiebals,50,436
15642,acerrubr,50,2839
15642,acerrubr,75,1084
15642,acersacc,50,872
15642,betualle,25,686
15642,betualle,50,997
15642,betualle,75,422
15642,fagugran,25,342
15642,fraxamer,25,1212
15642,picerube,50,1287
15642,prunsero,50,438
15643,acerrubr,50,579
15643,pinustro,50,6557
15644,acerrubr,50,3059
15644,pinustro,50,12818
15644,pinustro,75,3885
15645,acerrubr,50,2721
15645,acerrubr,75,1262
15645,betualle,25,944
15645,betualle,50,303
15645,picerube,50,743
15645,prunsero,75,1605
15645,tsugcana,50,2057
15645,tsugcana,75,1917
15646,pinustro,25,10605
15646,prunsero,25,6521
15649,abiebals,25,115
15649,abiebals,50,240
15649,acerrubr,25,977
15651,acerrubr,50,2970
15651,acerrubr,75,1808
15651,acersacc,50,883
15651,betualle,25,1239
15651,betualle,50,949
15651,fagugran,25,533
15651,fagugran,50,1840
15651,picerube,50,772
15652,acerrubr,50,458
15652,acerrubr,75,424
15652,acersacc,50,753
15652,acersacc,75,1114
15652,betualle,50,1059
15652,fagugran,25,423
15652,fagugran,50,2068
15652,fraxamer,50,1065
15652,tiliamer,50,434
15653,acerrubr,50,1850
15653,acerrubr,75,1393
15653,acersacc,50,695
15653,pinustro,50,326
15653,prunsero,50,465
15653,querrubr,50,1322
15655,acerrubr,50,14925
15655,acerrubr,75,5842
15655,fagugran,25,371
15655,poputrem,50,2176
15655,queralba,75,7862
15660,fraxamer,25,13075
15661,acerrubr,50,1810
15661,acerrubr,75,7839
15661,acersacc,25,472
15661,acersacc,50,1595
15661,fagugran,50,1257
15661,fagugran,75,1747
15661,fraxamer,25,323
15661,fraxamer,75,2327
15661,ostrvirg,25,475
15661,prunsero,50,3655
15661,prunsero,75,2654
15661,tiliamer,50,820
15661,ulmuamer,75,2324
15664,acerrubr,25,527
15664,fraxamer,50,656
15664,pinustro,50,6791
15665,acerrubr,75,2435
15665,fraxamer,25,1294
15665,fraxamer,50,573
15665,pinustro,75,4911
15665,popugran,75,4115
15665,querrubr,50,440
15666,acersacc,50,1074
15666,prunsero,50,731
15666,querrubr,75,10002
15666,tiliamer,50,1426
15666,tiliamer,75,13833
15667,acerrubr,75,651
15667,querprin,75,668
15667,querprin,100,7124
15667,querrubr,75,897
15667,querrubr,100,5178
15667,quervelu,100,1540
15667,tsugcana,50,2363
15667,tsugcana,75,2845
15668,acerrubr,25,430
15668,acerrubr,50,1623
15668,acersacc,50,1947
15668,fraxamer,50,651
15668,pinustro,25,484
15668,pinustro,50,5185
15669,acersacc,50,3193
15669,acersacc,75,8900
15669,tiliamer,75,1813
15669,tsugcana,50,1214
15670,acerrubr,50,901
15670,acerrubr,75,621
15670,acersacc,50,1683
15670,fagugran,75,1744
15670,fraxamer,75,1448
15670,ostrvirg,25,671
15670,querrubr,50,800
15670,querrubr,75,1189
15670,querrubr,100,11779
15670,tiliamer,50,1466
15670,tiliamer,75,2189
15670,tsugcana,50,904
15673,acerrubr,50,373
15673,acerrubr,75,1237
15673,acersacc,100,3757
15673,fagugran,50,897
15673,fraxnigr,50,305
15673,ostrvirg,25,544
15673,ostrvirg,50,235
15673,querrubr,50,211
15673,tiliamer,50,1082
15673,tsugcana,50,926
15673,ulmuamer,50,267
15676,fraxamer,25,380
15676,ostrvirg,25,180
15676,pinustro,50,853
15676,querrubr,25,495
15679,acerrubr,50,1369
15679,acerrubr,75,2044
15679,acerrubr,100,7693
15679,pinustro,50,642
15679,pinustro,75,1891
15679,pinustro,100,5556
15679,queralba,100,4163
15679,querrubr,25,1704
15679,tsugcana,25,534
15679,tsugcana,50,2437
15682,acerrubr,75,690
15682,acerrubr,100,2624
15682,acerrubr,125,2207
15682,betualle,25,250
15682,betualle,100,561
15682,betualle,125,1872
15682,fagugran,25,215
15682,picerube,50,465
15682,picerube,75,593
15682,picerube,100,429
15682,picerube,125,652
15682,prunsero,75,683
15682,tsugcana,50,840
15682,tsugcana,75,3128
15682,tsugcana,100,6640
15683,acerrubr,50,1234
15683,acerrubr,75,3883
15683,acersacc,25,406
15683,acersacc,50,7589
15683,acersacc,75,1434
15683,fagugran,25,674
15683,fraxamer,25,323
15683,fraxamer,50,3975
15683,fraxamer,75,2682
15683,ostrvirg,25,570
15683,piceglau,25,372
15683,prunsero,75,1971
15683,tiliamer,25,353
15683,tsugcana,25,413
15683,tsugcana,50,1288
15684,acerrubr,50,8644
15684,acersacc,50,1457
15684,betupopu,25,252
15684,fagugran,50,1258
15684,ostrvirg,50,516
15684,pinustro,50,1519
15684,tsugcana,50,923
15686,acerrubr,25,901
15686,acerrubr,50,2726
15686,acerrubr,75,6905
15686,acersacc,50,625
15686,fraxnigr,50,964
15686,tsugcana,25,1143
15686,tsugcana,50,1851
